user_id,age_stage,city_tier,income_level
U000702,3-6月,一线城市,中高收入
U000703,3-6岁,三线及以下,中等收入
U000704,6-12月,三线及以下,中低收入
U000705,3-6月,一线城市,中高收入
U000706,3-6月,三线及以下,高收入
U000707,0-3月,三线及以下,中高收入
U000708,1-3岁,一线城市,中等收入
U000709,3-6月,三线及以下,中等收入
U000710,1-3岁,二线城市,中等收入
U000711,孕期囤货,三线及以下,中高收入
U000712,0-3月,三线及以下,中等收入
U000713,3-6月,一线城市,中高收入
U000714,6-12月,三线及以下,中高收入
U000715,孕期囤货,二线城市,中等收入
U000716,1-3岁,二线城市,中等收入
U000717,孕期囤货,三线及以下,中等收入
U000718,孕期囤货,三线及以下,中等收入
U000719,孕期囤货,一线城市,高收入
U000720,6-12月,二线城市,中等收入
U000721,3-6岁,三线及以下,中高收入
U000722,3-6月,二线城市,中高收入
U000723,3-6月,三线及以下,中等收入
U000724,3-6月,二线城市,中高收入
U000725,0-3月,三线及以下,高收入
U000726,孕期囤货,三线及以下,中等收入
U000727,孕期囤货,二线城市,中高收入
U000728,6-12月,一线城市,中高收入
U000729,1-3岁,三线及以下,高收入
U000730,孕期囤货,一线城市,中高收入
U000731,3-6月,一线城市,中高收入
U000732,6-12月,一线城市,中等收入
U000733,1-3岁,二线城市,中等收入
U000734,6-12月,三线及以下,中等收入
U000735,3-6月,三线及以下,中高收入
U000736,0-3月,二线城市,中高收入
U000737,1-3岁,三线及以下,中高收入
U000738,孕期囤货,三线及以下,高收入
U000739,0-3月,一线城市,高收入
U000740,孕期囤货,三线及以下,中等收入
U000741,3-6月,二线城市,中等收入
U000742,6-12月,三线及以下,中低收入
U000743,3-6月,一线城市,中等收入
U000744,3-6岁,一线城市,中高收入
U000745,1-3岁,二线城市,中低收入
U000746,3-6岁,三线及以下,中等收入
U000747,6-12月,一线城市,中高收入
U000748,1-3岁,三线及以下,中等收入
U000749,3-6岁,二线城市,中高收入
U000750,0-3月,三线及以下,高收入
U000751,0-3月,三线及以下,中等收入
U000752,0-3月,一线城市,中高收入
U000753,3-6岁,三线及以下,中等收入
U000754,0-3月,二线城市,中低收入
U000755,6-12月,三线及以下,中等收入
U000756,0-3月,二线城市,中等收入
U000757,3-6岁,一线城市,中等收入
U000758,3-6月,三线及以下,中高收入
U000759,3-6岁,一线城市,中低收入
U000760,0-3月,三线及以下,高收入
U000761,0-3月,一线城市,高收入
U000762,3-6月,二线城市,中等收入
U000763,孕期囤货,一线城市,中等收入
U000764,1-3岁,三线及以下,中等收入
U000765,3-6月,一线城市,中高收入
U000766,3-6月,三线及以下,中等收入
U000767,6-12月,三线及以下,中等收入
U000768,0-3月,三线及以下,中高收入
U000769,3-6月,二线城市,高收入
U000770,1-3岁,三线及以下,中低收入
U000771,3-6岁,三线及以下,中等收入
U000772,1-3岁,三线及以下,高收入
U000773,1-3岁,一线城市,中低收入
U000774,0-3月,三线及以下,高收入
U000775,0-3月,一线城市,中低收入
U000776,0-3月,三线及以下,中低收入
U000777,3-6岁,二线城市,中等收入
U000778,1-3岁,一线城市,中等收入
U000779,6-12月,三线及以下,中高收入
U000780,3-6月,三线及以下,中高收入
U000781,6-12月,三线及以下,中低收入
U000782,3-6岁,二线城市,中高收入
U000783,6-12月,三线及以下,中低收入
U000784,0-3月,二线城市,中等收入
U000785,孕期囤货,二线城市,高收入
U000786,3-6月,三线及以下,中等收入
U000787,1-3岁,三线及以下,中等收入
U000788,3-6岁,三线及以下,中高收入
U000789,1-3岁,三线及以下,中高收入
U000790,3-6月,三线及以下,中等收入
U000791,3-6月,三线及以下,中高收入
U000792,1-3岁,三线及以下,中高收入
U000793,0-3月,一线城市,中高收入
U000794,3-6岁,三线及以下,中高收入
U000795,6-12月,三线及以下,中高收入
U000796,1-3岁,一线城市,中低收入
U000797,孕期囤货,三线及以下,高收入
U000798,3-6月,三线及以下,中低收入
U000799,孕期囤货,三线及以下,中低收入
U000800,1-3岁,三线及以下,中低收入
U000801,0-3月,三线及以下,中高收入
U000802,孕期囤货,三线及以下,中等收入
U000803,0-3月,二线城市,高收入
U000804,0-3月,一线城市,中高收入
U000805,3-6岁,二线城市,中低收入
U000806,1-3岁,三线及以下,中低收入
U000807,3-6岁,一线城市,中等收入
U000808,3-6月,三线及以下,中低收入
U000809,1-3岁,三线及以下,中高收入
U000810,孕期囤货,二线城市,中高收入
U000811,3-6岁,一线城市,高收入
U000812,孕期囤货,二线城市,中高收入
U000813,6-12月,二线城市,中等收入
U000814,6-12月,一线城市,高收入
U000815,1-3岁,三线及以下,中等收入
U000816,3-6月,三线及以下,中等收入
U000817,6-12月,三线及以下,中高收入
U000818,3-6岁,二线城市,中高收入
U000819,0-3月,二线城市,高收入
U000820,3-6岁,三线及以下,中等收入
U000821,3-6月,三线及以下,高收入
U000822,3-6岁,三线及以下,中高收入
U000823,6-12月,一线城市,中高收入
U000824,3-6月,三线及以下,中低收入
U000825,1-3岁,三线及以下,中等收入
U000826,孕期囤货,二线城市,高收入
U000827,孕期囤货,二线城市,中低收入
U000828,6-12月,三线及以下,中高收入
U000829,3-6月,一线城市,高收入
U000830,3-6岁,一线城市,中高收入
U000831,3-6月,二线城市,中高收入
U000832,孕期囤货,二线城市,中高收入
U000833,3-6岁,二线城市,中高收入
U000834,孕期囤货,三线及以下,高收入
U000835,3-6月,二线城市,中高收入
U000836,6-12月,二线城市,中高收入
U000837,孕期囤货,二线城市,中高收入
U000838,3-6岁,三线及以下,中低收入
U000839,3-6月,三线及以下,中高收入
U000840,0-3月,一线城市,中高收入
U000841,6-12月,三线及以下,中高收入
U000842,3-6岁,二线城市,中等收入
U000843,6-12月,二线城市,高收入
U000844,1-3岁,一线城市,中高收入
U000845,1-3岁,二线城市,高收入
U000846,1-3岁,二线城市,中等收入
U000847,1-3岁,一线城市,中等收入
U000848,0-3月,二线城市,中低收入
U000849,6-12月,三线及以下,中等收入
U000850,6-12月,三线及以下,中等收入
U000851,0-3月,一线城市,高收入
U000852,3-6月,一线城市,高收入
U000853,3-6岁,二线城市,中等收入
U000854,3-6月,三线及以下,中等收入
U000855,孕期囤货,一线城市,中低收入
U000856,3-6岁,三线及以下,中高收入
U000857,孕期囤货,二线城市,中等收入
U000858,1-3岁,二线城市,中低收入
U000859,0-3月,二线城市,中高收入
U000860,6-12月,二线城市,中高收入
U000861,1-3岁,二线城市,中等收入
U000862,3-6岁,二线城市,高收入
U000863,6-12月,三线及以下,中高收入
U000864,孕期囤货,二线城市,中等收入
U000865,3-6月,三线及以下,高收入
U000866,孕期囤货,二线城市,中等收入
U000867,孕期囤货,三线及以下,中等收入
U000868,6-12月,三线及以下,高收入
U000869,孕期囤货,三线及以下,中低收入
U000870,3-6岁,一线城市,中等收入
U000871,6-12月,二线城市,中高收入
U000872,孕期囤货,三线及以下,中低收入
U000873,0-3月,三线及以下,中等收入
U000874,3-6岁,三线及以下,中高收入
U000875,3-6岁,一线城市,中等收入
U000876,0-3月,三线及以下,中低收入
U000877,3-6岁,一线城市,中等收入
U000878,孕期囤货,二线城市,中等收入
U000879,3-6岁,二线城市,中高收入
U000880,6-12月,二线城市,中低收入
U000881,孕期囤货,二线城市,中高收入
U000882,6-12月,三线及以下,中等收入
U000883,0-3月,二线城市,中高收入
U000884,孕期囤货,一线城市,中等收入
U000885,3-6岁,三线及以下,高收入
U000886,6-12月,二线城市,高收入
U000887,1-3岁,三线及以下,中高收入
U000888,1-3岁,三线及以下,高收入
U000889,3-6月,一线城市,高收入
U000890,0-3月,一线城市,中高收入
U000891,3-6月,二线城市,中高收入
U000892,6-12月,三线及以下,中高收入
U000893,1-3岁,一线城市,中高收入
U000894,3-6月,二线城市,中低收入
U000895,1-3岁,三线及以下,中等收入
U000896,1-3岁,一线城市,中等收入
U000897,1-3岁,一线城市,高收入
U000898,0-3月,一线城市,中高收入
U000899,6-12月,一线城市,中等收入
U000900,6-12月,一线城市,中等收入
U000901,孕期囤货,二线城市,中等收入
U000902,1-3岁,三线及以下,中等收入
U000903,0-3月,一线城市,中等收入
U000904,孕期囤货,二线城市,中等收入
U000905,孕期囤货,二线城市,中等收入
U000906,3-6月,一线城市,中高收入
U000907,0-3月,一线城市,中低收入
U000908,6-12月,三线及以下,中高收入
U000909,6-12月,三线及以下,中等收入
U000910,3-6月,三线及以下,中低收入
U000911,3-6岁,三线及以下,中高收入
U000912,3-6月,一线城市,中高收入
U000913,孕期囤货,一线城市,中高收入
U000914,孕期囤货,二线城市,中低收入
U000915,3-6岁,三线及以下,中高收入
U000916,0-3月,三线及以下,中高收入
U000917,1-3岁,一线城市,高收入
U000918,6-12月,三线及以下,中等收入
U000919,3-6月,三线及以下,中低收入
U000920,1-3岁,三线及以下,中低收入
U000921,3-6岁,二线城市,中高收入
U000922,3-6岁,三线及以下,中等收入
U000923,3-6岁,二线城市,中低收入
U000924,3-6岁,一线城市,高收入
U000925,3-6月,二线城市,中低收入
U000926,3-6岁,二线城市,中高收入
U000927,1-3岁,三线及以下,中低收入
U000928,孕期囤货,二线城市,中低收入
U000929,孕期囤货,二线城市,中等收入
U000930,3-6岁,三线及以下,中高收入
U000931,0-3月,一线城市,中等收入
U000932,1-3岁,一线城市,中等收入
U000933,0-3月,三线及以下,中等收入
U000934,孕期囤货,一线城市,中等收入
U000935,3-6岁,二线城市,中等收入
U000936,孕期囤货,二线城市,中高收入
U000937,3-6月,三线及以下,中高收入
U000938,3-6岁,三线及以下,高收入
U000939,1-3岁,二线城市,中高收入
U000940,0-3月,三线及以下,中高收入
U000941,1-3岁,二线城市,中低收入
U000942,孕期囤货,二线城市,中等收入
U000943,3-6月,二线城市,中高收入
U000944,0-3月,一线城市,中高收入
U000945,1-3岁,一线城市,中等收入
U000946,1-3岁,一线城市,中低收入
U000947,1-3岁,二线城市,高收入
U000948,6-12月,二线城市,中高收入
U000949,1-3岁,三线及以下,中低收入
U000950,0-3月,三线及以下,中等收入
U000951,0-3月,三线及以下,中等收入
U000952,1-3岁,一线城市,高收入
U000953,3-6月,一线城市,中低收入
U000954,1-3岁,二线城市,中高收入
U000955,孕期囤货,三线及以下,中低收入
U000956,1-3岁,二线城市,中高收入
U000957,孕期囤货,二线城市,高收入
U000958,3-6岁,一线城市,中高收入
U000959,3-6岁,一线城市,中高收入
U000960,6-12月,二线城市,中高收入
U000961,6-12月,三线及以下,中等收入
U000962,孕期囤货,二线城市,高收入
U000963,3-6岁,三线及以下,中等收入
U000964,3-6月,一线城市,中等收入
U000965,3-6月,二线城市,高收入
U000966,1-3岁,二线城市,中高收入
U000967,3-6岁,二线城市,中高收入
U000968,孕期囤货,一线城市,中等收入
U000969,3-6月,三线及以下,中高收入
U000970,6-12月,一线城市,中等收入
U000971,孕期囤货,三线及以下,中高收入
U000972,0-3月,三线及以下,中高收入
U000973,3-6岁,二线城市,高收入
U000974,3-6月,二线城市,中高收入
U000975,1-3岁,三线及以下,中高收入
U000976,6-12月,三线及以下,中高收入
U000977,孕期囤货,二线城市,高收入
U000978,孕期囤货,一线城市,中等收入
U000979,0-3月,二线城市,中等收入
U000980,孕期囤货,三线及以下,中低收入
U000981,3-6月,二线城市,高收入
U000982,6-12月,一线城市,中低收入
U000983,3-6岁,一线城市,中高收入
U000984,3-6月,一线城市,中等收入
U000985,3-6岁,三线及以下,中低收入
U000986,孕期囤货,一线城市,高收入
U000987,3-6岁,三线及以下,高收入
U000988,3-6岁,二线城市,中等收入
U000989,3-6岁,三线及以下,中低收入
U000990,3-6岁,二线城市,中等收入
U000991,孕期囤货,二线城市,中等收入
U000992,3-6岁,二线城市,中高收入
U000993,3-6岁,一线城市,中低收入
U000994,6-12月,三线及以下,高收入
U000995,孕期囤货,三线及以下,中等收入
U000996,3-6岁,一线城市,中低收入
U000997,孕期囤货,三线及以下,中低收入
U000998,3-6月,二线城市,中等收入
U000999,3-6月,三线及以下,中高收入
U001000,3-6岁,一线城市,中高收入
U001001,0-3月,一线城市,高收入
U001002,3-6岁,一线城市,中高收入
U001003,1-3岁,二线城市,中等收入
U001004,6-12月,一线城市,中高收入
U001005,6-12月,三线及以下,高收入
U001006,孕期囤货,三线及以下,中高收入
U001007,3-6岁,二线城市,高收入
U001008,3-6岁,一线城市,中低收入
U001009,3-6岁,一线城市,中等收入
U001010,孕期囤货,三线及以下,中高收入
U001011,3-6岁,一线城市,中低收入
U001012,6-12月,三线及以下,中高收入
U001013,孕期囤货,一线城市,中高收入
U001014,孕期囤货,三线及以下,高收入
U001015,6-12月,三线及以下,中等收入
U001016,3-6岁,一线城市,中低收入
U001017,3-6月,二线城市,高收入
U001018,1-3岁,二线城市,中低收入
U001019,孕期囤货,三线及以下,中等收入
U001020,0-3月,三线及以下,高收入
U001021,1-3岁,二线城市,高收入
U001022,0-3月,二线城市,中高收入
U001023,3-6月,一线城市,中高收入
U001024,孕期囤货,一线城市,中等收入
U001025,3-6月,二线城市,中低收入
U001026,6-12月,二线城市,中等收入
U001027,0-3月,三线及以下,高收入
U001028,1-3岁,三线及以下,中等收入
U001029,3-6月,一线城市,中低收入
U001030,3-6月,二线城市,中等收入
U001031,3-6月,二线城市,中高收入
U001032,0-3月,一线城市,中等收入
U001033,6-12月,二线城市,中低收入
U001034,6-12月,三线及以下,高收入
U001035,3-6月,三线及以下,中低收入
U001036,0-3月,三线及以下,中等收入
U001037,孕期囤货,三线及以下,中等收入
U001038,3-6岁,二线城市,高收入
U001039,6-12月,三线及以下,中等收入
U001040,孕期囤货,三线及以下,中等收入
U001041,孕期囤货,二线城市,高收入
U001042,0-3月,二线城市,高收入
U001043,孕期囤货,三线及以下,中高收入
U001044,孕期囤货,二线城市,中高收入
U001045,0-3月,三线及以下,中高收入
U001046,3-6月,三线及以下,中高收入
U001047,3-6岁,三线及以下,中低收入
U001048,3-6岁,三线及以下,中高收入
