loyalty_id,user_id,category,brand,stay_months,switched,switch_to_date
L0000483,U005448,纸尿裤,花王,16,1,2018-12-15
L0000484,U002080,纸尿裤,妈咪宝贝,7,0,
L0000485,U004728,纸尿裤,好奇,3,0,
L0000486,U005175,纸尿裤,花王,11,1,2022-10-15
L0000487,U003435,纸尿裤,大王,17,1,2020-01-15
L0000488,U003190,纸尿裤,花王,6,1,2018-09-15
L0000489,U003406,纸尿裤,花王,6,1,2024-08-15
L0000490,U002181,纸尿裤,妈咪宝贝,2,1,2023-03-15
L0000491,U002116,纸尿裤,好奇,8,1,2021-10-15
L0000492,U004418,纸尿裤,帮宝适,8,1,2019-04-15
L0000493,U002654,纸尿裤,大王,11,0,
L0000494,U005842,纸尿裤,大王,1,1,2022-05-15
L0000495,U004508,纸尿裤,花王,5,0,
L0000496,U001028,纸尿裤,露安适,13,1,2018-07-15
L0000497,U000094,纸尿裤,好奇,9,1,2021-07-15
L0000498,U000828,纸尿裤,露安适,3,1,2019-08-15
L0000499,U003188,纸尿裤,妈咪宝贝,5,0,
L0000500,U003233,纸尿裤,好奇,17,0,
L0000501,U003746,纸尿裤,大王,36,0,
L0000502,U003999,纸尿裤,露安适,4,0,
L0000503,U001658,纸尿裤,大王,5,0,
L0000504,U004712,纸尿裤,大王,4,1,2020-10-15
L0000505,U000980,纸尿裤,大王,7,1,2023-02-15
L0000506,U001868,纸尿裤,妈咪宝贝,5,0,
L0000507,U000815,纸尿裤,妈咪宝贝,20,0,
L0000508,U005388,纸尿裤,妈咪宝贝,13,1,2020-11-15
L0000509,U002122,纸尿裤,帮宝适,8,0,
L0000510,U004371,纸尿裤,大王,3,1,2018-11-15
L0000511,U003989,纸尿裤,花王,6,1,2022-02-15
L0000512,U005638,纸尿裤,帮宝适,9,1,2022-05-15
L0000513,U000842,纸尿裤,好奇,5,1,2020-12-15
L0000514,U005476,纸尿裤,露安适,2,0,
L0000515,U002506,纸尿裤,花王,6,1,2018-07-15
L0000516,U002807,纸尿裤,露安适,10,0,
L0000517,U000801,纸尿裤,妈咪宝贝,5,0,
L0000518,U003797,纸尿裤,帮宝适,14,0,
L0000519,U005750,纸尿裤,好奇,3,0,
L0000520,U003792,纸尿裤,露安适,6,1,2019-12-15
L0000521,U001483,纸尿裤,妈咪宝贝,13,1,2022-06-15
L0000522,U005173,纸尿裤,好奇,14,0,
L0000523,U005190,纸尿裤,大王,11,1,2023-07-15
L0000524,U003821,纸尿裤,妈咪宝贝,8,1,2023-07-15
L0000525,U002260,纸尿裤,妈咪宝贝,7,0,
L0000526,U002390,纸尿裤,妈咪宝贝,6,1,2022-07-15
L0000527,U003464,纸尿裤,好奇,10,1,2022-03-15
L0000528,U003657,纸尿裤,露安适,5,1,2018-03-15
L0000529,U003411,纸尿裤,好奇,11,0,
L0000530,U001350,纸尿裤,大王,10,0,
L0000531,U004703,纸尿裤,露安适,5,1,2020-02-15
L0000532,U004598,纸尿裤,好奇,11,1,2023-06-15
L0000533,U000918,纸尿裤,大王,7,1,2022-09-15
L0000534,U005608,纸尿裤,露安适,19,0,
L0000535,U000533,纸尿裤,好奇,18,0,
L0000536,U003635,纸尿裤,帮宝适,22,1,2023-10-15
L0000537,U003926,纸尿裤,花王,2,1,2018-03-15
L0000538,U001688,纸尿裤,妈咪宝贝,8,0,
L0000539,U001199,纸尿裤,好奇,5,1,2024-04-15
L0000540,U001103,纸尿裤,帮宝适,6,1,2019-06-15
L0000541,U003527,纸尿裤,大王,2,1,2020-12-15
L0000542,U002367,纸尿裤,花王,9,0,
L0000543,U000318,纸尿裤,大王,9,1,2022-09-15
L0000544,U002497,纸尿裤,大王,13,1,2018-02-15
L0000545,U004872,纸尿裤,帮宝适,3,1,2023-01-15
L0000546,U004134,纸尿裤,好奇,14,0,
L0000547,U004877,纸尿裤,大王,8,1,2022-02-15
L0000548,U003477,纸尿裤,露安适,7,0,
L0000549,U001859,纸尿裤,大王,3,1,2019-07-15
L0000550,U001807,纸尿裤,好奇,8,1,2023-08-15
L0000551,U004512,纸尿裤,妈咪宝贝,6,1,2024-02-15
L0000552,U001184,纸尿裤,花王,3,1,2022-12-15
L0000553,U005895,纸尿裤,花王,4,0,
L0000554,U002046,纸尿裤,大王,3,0,
L0000555,U005376,纸尿裤,花王,6,1,2022-10-15
L0000556,U005705,纸尿裤,露安适,5,1,2022-08-15
L0000557,U001018,纸尿裤,大王,7,0,
L0000558,U000874,纸尿裤,露安适,8,1,2023-11-15
L0000559,U001502,纸尿裤,花王,5,0,
L0000560,U002547,纸尿裤,花王,4,0,
L0000561,U004578,纸尿裤,帮宝适,14,0,
L0000562,U003431,纸尿裤,露安适,12,1,2023-09-15
L0000563,U000236,纸尿裤,妈咪宝贝,3,0,
L0000564,U002012,纸尿裤,花王,17,0,
L0000565,U004958,纸尿裤,露安适,8,1,2018-06-15
L0000566,U002672,纸尿裤,露安适,17,0,
L0000567,U002044,纸尿裤,帮宝适,9,0,
L0000568,U000578,纸尿裤,妈咪宝贝,7,0,
L0000569,U000847,纸尿裤,妈咪宝贝,2,1,2021-09-15
L0000570,U001054,纸尿裤,露安适,7,1,2021-10-15
L0000571,U002008,纸尿裤,好奇,4,0,
L0000572,U000502,纸尿裤,露安适,8,1,2018-10-15
L0000573,U002611,纸尿裤,露安适,7,1,2024-06-15
L0000574,U000762,纸尿裤,帮宝适,5,0,
L0000575,U002435,纸尿裤,露安适,4,1,2023-03-15
L0000576,U000166,纸尿裤,妈咪宝贝,6,0,
L0000577,U005354,纸尿裤,好奇,6,0,
L0000578,U000712,纸尿裤,大王,6,0,
L0000579,U003555,纸尿裤,好奇,7,1,2024-09-15
L0000580,U001835,纸尿裤,花王,30,1,2021-10-15
L0000581,U003053,纸尿裤,妈咪宝贝,11,1,2022-08-15
L0000582,U003802,纸尿裤,露安适,4,0,
L0000583,U002867,纸尿裤,露安适,17,0,
L0000584,U003760,纸尿裤,大王,7,0,
L0000585,U004751,纸尿裤,花王,8,0,
L0000586,U001819,纸尿裤,大王,8,1,2024-08-15
L0000587,U002742,纸尿裤,露安适,9,1,2021-11-15
L0000588,U002139,纸尿裤,大王,3,0,
L0000589,U001729,纸尿裤,花王,3,1,2019-03-15
L0000590,U005559,纸尿裤,好奇,8,0,
L0000591,U003902,纸尿裤,露安适,7,1,2020-03-15
L0000592,U004997,纸尿裤,好奇,10,1,2023-11-15
L0000593,U002639,纸尿裤,花王,8,0,
L0000594,U002070,纸尿裤,大王,12,1,2020-01-15
L0000595,U002696,纸尿裤,露安适,9,0,
L0000596,U004779,纸尿裤,好奇,7,1,2024-07-15
L0000597,U000152,纸尿裤,露安适,6,1,2024-01-15
L0000598,U005136,纸尿裤,帮宝适,29,0,
L0000599,U001885,纸尿裤,花王,21,1,2018-08-15
L0000600,U004666,纸尿裤,妈咪宝贝,3,1,2022-03-15
L0000601,U003629,纸尿裤,花王,16,1,2018-04-15
L0000602,U000574,纸尿裤,妈咪宝贝,6,1,2023-01-15
L0000603,U005241,纸尿裤,花王,13,0,
L0000604,U005420,纸尿裤,妈咪宝贝,2,0,
L0000605,U003395,纸尿裤,大王,15,0,
L0000606,U000175,纸尿裤,大王,5,0,
L0000607,U005981,纸尿裤,大王,10,0,
L0000608,U001178,纸尿裤,大王,6,0,
L0000609,U000496,纸尿裤,大王,7,0,
L0000610,U005847,纸尿裤,露安适,3,0,
L0000611,U005031,纸尿裤,好奇,6,0,
L0000612,U000256,纸尿裤,好奇,5,0,
L0000613,U000836,纸尿裤,大王,6,0,
L0000614,U001141,纸尿裤,大王,15,1,2018-06-15
L0000615,U002542,纸尿裤,帮宝适,2,1,2022-06-15
L0000616,U001123,纸尿裤,帮宝适,16,1,2022-02-15
L0000617,U005119,纸尿裤,大王,5,0,
L0000618,U004336,纸尿裤,花王,5,1,2023-01-15
L0000619,U002724,纸尿裤,露安适,2,1,2024-02-15
L0000620,U003850,纸尿裤,花王,7,1,2021-04-15
L0000621,U001478,纸尿裤,露安适,4,0,
L0000622,U002010,纸尿裤,花王,1,1,2019-03-15
L0000623,U002907,纸尿裤,大王,8,0,
L0000624,U000323,纸尿裤,露安适,9,1,2019-08-15
L0000625,U000088,纸尿裤,妈咪宝贝,3,1,2020-09-15
L0000626,U003673,纸尿裤,妈咪宝贝,9,1,2024-03-15
L0000627,U003365,纸尿裤,妈咪宝贝,5,0,
L0000628,U005798,纸尿裤,花王,7,1,2022-02-15
L0000629,U001637,纸尿裤,帮宝适,8,1,2020-05-15
L0000630,U001029,纸尿裤,大王,5,1,2020-12-15
L0000631,U005735,纸尿裤,露安适,10,1,2023-06-15
L0000632,U000943,纸尿裤,露安适,8,0,
L0000633,U003834,纸尿裤,好奇,10,1,2022-01-15
L0000634,U005359,纸尿裤,妈咪宝贝,9,1,2019-06-15
L0000635,U004319,纸尿裤,大王,13,1,2018-07-15
L0000636,U003152,纸尿裤,好奇,6,0,
L0000637,U001677,纸尿裤,花王,14,1,2018-09-15
L0000638,U002350,纸尿裤,好奇,21,1,2024-10-15
L0000639,U004371,纸尿裤,花王,5,1,2021-01-15
L0000640,U003420,纸尿裤,大王,25,1,2024-09-15
L0000641,U003391,纸尿裤,大王,8,0,
L0000642,U003189,纸尿裤,帮宝适,15,0,
L0000643,U000179,纸尿裤,帮宝适,3,1,2024-04-15
L0000644,U004857,纸尿裤,好奇,6,0,
L0000645,U003808,纸尿裤,好奇,7,1,2023-01-15
L0000646,U005641,纸尿裤,花王,7,0,
L0000647,U004702,纸尿裤,露安适,7,1,2021-07-15
L0000648,U000256,纸尿裤,花王,6,0,
L0000649,U002669,纸尿裤,帮宝适,3,1,2023-04-15
L0000650,U005607,纸尿裤,好奇,6,0,
L0000651,U002436,纸尿裤,露安适,6,1,2021-01-15
L0000652,U004756,纸尿裤,好奇,9,0,
L0000653,U004114,纸尿裤,花王,16,1,2021-07-15
L0000654,U004997,纸尿裤,露安适,9,0,
L0000655,U004246,纸尿裤,露安适,7,1,2023-02-15
L0000656,U001254,纸尿裤,好奇,5,1,2021-04-15
L0000657,U002778,纸尿裤,露安适,7,0,
L0000658,U000496,纸尿裤,好奇,9,0,
L0000659,U000722,纸尿裤,妈咪宝贝,3,1,2024-02-15
L0000660,U000418,纸尿裤,花王,5,1,2021-09-15
L0000661,U002433,纸尿裤,露安适,36,0,
L0000662,U001056,纸尿裤,好奇,11,0,
L0000663,U001311,纸尿裤,露安适,10,1,2019-01-15
L0000664,U003981,纸尿裤,帮宝适,6,1,2024-05-15
L0000665,U005506,纸尿裤,花王,3,1,2024-05-15
L0000666,U002571,纸尿裤,妈咪宝贝,4,1,2020-01-15
L0000667,U005810,纸尿裤,妈咪宝贝,15,1,2020-01-15
L0000668,U002810,纸尿裤,好奇,4,0,
L0000669,U000595,纸尿裤,大王,11,1,2022-11-15
L0000670,U000034,纸尿裤,大王,3,1,2023-07-15
L0000671,U005087,纸尿裤,妈咪宝贝,9,1,2022-06-15
L0000672,U000621,纸尿裤,好奇,15,1,2020-09-15
L0000673,U001750,纸尿裤,好奇,7,0,
L0000674,U000011,纸尿裤,妈咪宝贝,5,0,
L0000675,U003815,纸尿裤,露安适,3,0,
L0000676,U005238,纸尿裤,露安适,7,1,2020-06-15
L0000677,U003495,纸尿裤,好奇,6,1,2023-04-15
L0000678,U004934,纸尿裤,大王,3,0,
L0000679,U003065,纸尿裤,露安适,11,0,
L0000680,U004815,纸尿裤,帮宝适,12,0,
L0000681,U002143,纸尿裤,露安适,4,1,2022-01-15
L0000682,U000226,纸尿裤,花王,4,0,
L0000683,U001999,纸尿裤,花王,5,1,2024-01-15
L0000684,U000583,纸尿裤,花王,3,1,2020-08-15
L0000685,U001041,纸尿裤,大王,15,1,2018-10-15
L0000686,U002823,纸尿裤,露安适,8,0,
L0000687,U001572,纸尿裤,大王,5,1,2018-01-15
L0000688,U002740,纸尿裤,帮宝适,6,0,
L0000689,U003902,纸尿裤,帮宝适,10,1,2024-11-15
L0000690,U002738,纸尿裤,露安适,3,0,
L0000691,U001818,纸尿裤,妈咪宝贝,3,1,2020-10-15
L0000692,U000193,纸尿裤,露安适,13,0,
L0000693,U000436,纸尿裤,露安适,6,0,
L0000694,U005916,纸尿裤,好奇,6,0,
L0000695,U005723,纸尿裤,妈咪宝贝,6,1,2022-04-15
L0000696,U004737,纸尿裤,花王,5,1,2018-09-15
L0000697,U005190,纸尿裤,花王,10,1,2024-11-15
L0000698,U003153,纸尿裤,帮宝适,7,0,
L0000699,U003489,纸尿裤,帮宝适,7,1,2018-12-15
L0000700,U002402,纸尿裤,大王,8,1,2018-10-15
L0000701,U005227,纸尿裤,大王,4,0,
L0000702,U000485,纸尿裤,大王,13,1,2023-06-15
L0000703,U002340,纸尿裤,妈咪宝贝,15,1,2024-04-15
L0000704,U003442,纸尿裤,妈咪宝贝,19,0,
L0000705,U000097,纸尿裤,好奇,8,0,
L0000706,U003849,纸尿裤,帮宝适,7,1,2023-06-15
L0000707,U003100,纸尿裤,妈咪宝贝,9,0,
L0000708,U003534,纸尿裤,花王,5,0,
L0000709,U005818,纸尿裤,帮宝适,3,0,
L0000710,U005388,纸尿裤,花王,8,1,2022-01-15
L0000711,U002836,纸尿裤,帮宝适,5,0,
L0000712,U000374,纸尿裤,帮宝适,5,1,2019-10-15
L0000713,U004739,纸尿裤,露安适,2,0,
L0000714,U005640,纸尿裤,好奇,18,0,
L0000715,U000586,纸尿裤,大王,21,0,
L0000716,U000055,纸尿裤,妈咪宝贝,7,0,
L0000717,U003171,纸尿裤,花王,7,1,2022-12-15
L0000718,U001367,纸尿裤,花王,4,1,2024-09-15
L0000719,U000024,纸尿裤,好奇,5,1,2021-09-15
L0000720,U004215,纸尿裤,帮宝适,20,0,
L0000721,U002248,纸尿裤,露安适,7,0,
L0000722,U001305,纸尿裤,妈咪宝贝,7,1,2019-04-15
L0000723,U004013,纸尿裤,露安适,3,1,2022-10-15
L0000724,U001231,纸尿裤,妈咪宝贝,16,0,
L0000725,U001570,纸尿裤,花王,9,1,2022-11-15
L0000726,U001015,纸尿裤,帮宝适,10,1,2019-06-15
L0000727,U000075,纸尿裤,花王,7,0,
L0000728,U004517,纸尿裤,花王,5,1,2020-02-15
L0000729,U004003,纸尿裤,好奇,9,0,
L0000730,U002066,纸尿裤,大王,9,1,2018-12-15
L0000731,U001407,纸尿裤,好奇,4,0,
L0000732,U005051,纸尿裤,好奇,4,1,2019-08-15
L0000733,U002877,纸尿裤,露安适,6,0,
L0000734,U003215,纸尿裤,好奇,4,0,
L0000735,U003535,纸尿裤,露安适,6,1,2022-11-15
L0000736,U002281,纸尿裤,露安适,6,1,2021-07-15
L0000737,U005090,纸尿裤,帮宝适,3,0,
L0000738,U002935,纸尿裤,大王,8,0,
L0000739,U002362,纸尿裤,大王,7,0,
L0000740,U003568,纸尿裤,露安适,2,1,2022-02-15
L0000741,U001732,纸尿裤,大王,13,1,2018-10-15
L0000742,U003719,纸尿裤,露安适,8,0,
L0000743,U002545,纸尿裤,露安适,6,1,2019-07-15
L0000744,U002646,纸尿裤,帮宝适,2,0,
L0000745,U002308,纸尿裤,好奇,2,0,
L0000746,U005460,纸尿裤,帮宝适,1,1,2019-08-15
L0000747,U002503,纸尿裤,露安适,7,0,
L0000748,U005322,纸尿裤,好奇,2,1,2020-09-15
L0000749,U000558,纸尿裤,帮宝适,5,1,2019-12-15
L0000750,U005042,纸尿裤,大王,3,1,2018-10-15
L0000751,U004680,纸尿裤,好奇,5,1,2024-05-15
L0000752,U005567,纸尿裤,大王,3,0,
L0000753,U003781,纸尿裤,好奇,11,1,2021-10-15
L0000754,U000511,纸尿裤,花王,6,1,2019-02-15
L0000755,U004960,纸尿裤,花王,23,1,2018-11-15
L0000756,U003998,纸尿裤,大王,6,0,
L0000757,U000019,纸尿裤,妈咪宝贝,4,0,
L0000758,U000753,纸尿裤,花王,3,1,2020-06-15
L0000759,U000266,纸尿裤,帮宝适,3,1,2021-04-15
L0000760,U004633,纸尿裤,花王,2,1,2020-03-15
L0000761,U004092,纸尿裤,帮宝适,9,0,
L0000762,U003219,纸尿裤,大王,7,1,2018-02-15
L0000763,U003245,纸尿裤,大王,12,1,2023-03-15
L0000764,U001260,纸尿裤,花王,2,0,
L0000765,U003877,纸尿裤,露安适,2,1,2020-03-15
L0000766,U005713,纸尿裤,妈咪宝贝,6,1,2021-12-15
L0000767,U001530,纸尿裤,好奇,11,0,
L0000768,U003971,纸尿裤,露安适,4,1,2024-05-15
L0000769,U005979,纸尿裤,露安适,7,1,2022-07-15
L0000770,U000765,纸尿裤,露安适,5,0,
L0000771,U000015,纸尿裤,大王,12,0,
L0000772,U004440,纸尿裤,大王,5,1,2024-04-15
L0000773,U004656,纸尿裤,好奇,23,0,
L0000774,U003988,纸尿裤,大王,15,0,
L0000775,U001269,纸尿裤,妈咪宝贝,28,1,2019-10-15
L0000776,U001306,纸尿裤,好奇,9,1,2021-02-15
L0000777,U002666,纸尿裤,妈咪宝贝,3,1,2018-04-15
L0000778,U002710,纸尿裤,大王,8,0,
L0000779,U002112,纸尿裤,露安适,8,0,
L0000780,U004991,纸尿裤,大王,5,1,2021-02-15
L0000781,U003062,纸尿裤,露安适,2,0,
L0000782,U001445,纸尿裤,好奇,8,1,2018-08-15
L0000783,U001857,纸尿裤,帮宝适,4,1,2018-12-15
L0000784,U000872,纸尿裤,花王,13,1,2020-04-15
L0000785,U005599,纸尿裤,花王,12,1,2018-01-15
L0000786,U003789,纸尿裤,大王,7,1,2023-01-15
L0000787,U005780,纸尿裤,露安适,3,0,
L0000788,U004256,纸尿裤,妈咪宝贝,4,0,
L0000789,U000588,纸尿裤,妈咪宝贝,11,0,
L0000790,U001143,纸尿裤,露安适,14,1,2022-07-15
L0000791,U002685,纸尿裤,帮宝适,11,0,
L0000792,U002961,纸尿裤,露安适,11,0,
L0000793,U004274,纸尿裤,帮宝适,3,1,2022-08-15
L0000794,U004484,纸尿裤,露安适,5,0,
L0000795,U000406,纸尿裤,妈咪宝贝,6,1,2023-08-15
L0000796,U005680,纸尿裤,帮宝适,9,1,2019-08-15
L0000797,U003006,纸尿裤,帮宝适,4,1,2023-01-15
L0000798,U000238,纸尿裤,妈咪宝贝,7,0,
L0000799,U005284,纸尿裤,花王,6,0,
L0000800,U002073,纸尿裤,花王,31,1,2020-06-15
L0000801,U000519,纸尿裤,大王,10,1,2022-04-15
L0000802,U003988,纸尿裤,大王,10,1,2023-06-15
L0000803,U004878,纸尿裤,帮宝适,8,0,
L0000804,U004108,纸尿裤,大王,7,1,2019-06-15
L0000805,U004590,纸尿裤,妈咪宝贝,8,1,2018-08-15
L0000806,U005518,纸尿裤,妈咪宝贝,7,1,2024-10-15
L0000807,U000363,纸尿裤,花王,8,0,
L0000808,U004940,纸尿裤,大王,16,1,2023-12-15
L0000809,U005221,纸尿裤,花王,4,1,2019-11-15
L0000810,U002284,纸尿裤,帮宝适,3,1,2021-01-15
L0000811,U002823,纸尿裤,花王,6,1,2022-10-15
L0000812,U004771,纸尿裤,妈咪宝贝,8,0,
L0000813,U001073,纸尿裤,大王,2,1,2018-05-15
L0000814,U005722,纸尿裤,花王,23,0,
L0000815,U004140,纸尿裤,好奇,2,0,
L0000816,U002862,纸尿裤,帮宝适,6,1,2023-05-15
L0000817,U000496,纸尿裤,露安适,9,1,2023-07-15
L0000818,U005357,纸尿裤,好奇,19,0,
L0000819,U003605,纸尿裤,露安适,11,1,2022-08-15
L0000820,U005013,纸尿裤,花王,10,1,2018-10-15
L0000821,U001228,纸尿裤,大王,4,0,
L0000822,U005146,纸尿裤,帮宝适,7,1,2021-09-15
L0000823,U001132,纸尿裤,露安适,5,1,2022-12-15
L0000824,U000551,纸尿裤,帮宝适,22,0,
L0000825,U002456,纸尿裤,好奇,5,0,
L0000826,U001831,纸尿裤,好奇,5,0,
L0000827,U005241,纸尿裤,花王,12,0,
L0000828,U005309,纸尿裤,帮宝适,6,0,
L0000829,U000382,纸尿裤,大王,14,1,2023-02-15
L0000830,U002520,纸尿裤,好奇,7,0,
L0000831,U005053,纸尿裤,花王,4,0,
L0000832,U005609,纸尿裤,大王,19,1,2022-09-15
L0000833,U000469,纸尿裤,好奇,7,0,
L0000834,U003985,纸尿裤,好奇,6,1,2022-05-15
L0000835,U005681,纸尿裤,花王,10,1,2019-06-15
L0000836,U004457,纸尿裤,花王,4,0,
L0000837,U002770,纸尿裤,好奇,5,1,2021-01-15
L0000838,U001560,纸尿裤,露安适,6,0,
L0000839,U005077,纸尿裤,大王,14,1,2019-12-15
L0000840,U001377,纸尿裤,花王,6,1,2020-09-15
L0000841,U000149,纸尿裤,帮宝适,12,0,
L0000842,U000198,纸尿裤,好奇,5,0,
L0000843,U005108,纸尿裤,妈咪宝贝,3,1,2020-02-15
L0000844,U001535,纸尿裤,帮宝适,8,1,2023-11-15
L0000845,U004308,纸尿裤,帮宝适,5,0,
L0000846,U001208,纸尿裤,大王,19,1,2024-09-15
L0000847,U002524,纸尿裤,妈咪宝贝,17,0,
L0000848,U004408,纸尿裤,妈咪宝贝,5,0,
L0000849,U002463,纸尿裤,露安适,4,0,
L0000850,U000111,纸尿裤,妈咪宝贝,7,1,2020-07-15
L0000851,U004466,纸尿裤,妈咪宝贝,4,1,2022-10-15
L0000852,U001579,纸尿裤,露安适,4,0,
L0000853,U003077,纸尿裤,帮宝适,13,1,2019-12-15
L0000854,U002009,纸尿裤,妈咪宝贝,5,1,2023-08-15
L0000855,U000187,纸尿裤,妈咪宝贝,3,1,2023-01-15
L0000856,U001392,纸尿裤,露安适,3,1,2023-02-15
L0000857,U002205,纸尿裤,露安适,8,1,2023-02-15
L0000858,U000804,纸尿裤,露安适,15,0,
L0000859,U000863,纸尿裤,帮宝适,13,0,
L0000860,U004152,纸尿裤,帮宝适,14,1,2023-01-15
L0000861,U003866,纸尿裤,帮宝适,19,1,2021-04-15
L0000862,U005932,纸尿裤,大王,7,0,
L0000863,U004954,纸尿裤,花王,17,1,2018-09-15
L0000864,U005429,纸尿裤,花王,14,0,
L0000865,U002125,纸尿裤,帮宝适,8,0,
L0000866,U002212,纸尿裤,花王,4,0,
L0000867,U004904,纸尿裤,大王,8,0,
L0000868,U000240,纸尿裤,好奇,5,0,
L0000869,U005885,纸尿裤,花王,7,0,
L0000870,U005066,纸尿裤,花王,1,0,
L0000871,U003573,纸尿裤,好奇,7,0,
L0000872,U003548,纸尿裤,大王,8,0,
L0000873,U001499,纸尿裤,露安适,30,1,2023-03-15
L0000874,U001215,纸尿裤,妈咪宝贝,3,1,2023-09-15
L0000875,U000658,纸尿裤,好奇,3,1,2020-02-15
L0000876,U003829,纸尿裤,妈咪宝贝,14,1,2019-07-15
L0000877,U002981,纸尿裤,露安适,2,1,2024-06-15
L0000878,U000001,纸尿裤,露安适,16,1,2018-04-15
L0000879,U001423,纸尿裤,好奇,4,0,
L0000880,U002547,纸尿裤,妈咪宝贝,7,0,
L0000881,U004029,纸尿裤,好奇,3,0,
L0000882,U002395,纸尿裤,帮宝适,9,1,2018-05-15
L0000883,U005428,纸尿裤,妈咪宝贝,1,0,
L0000884,U000247,纸尿裤,大王,18,1,2023-11-15
L0000885,U004122,纸尿裤,妈咪宝贝,8,1,2021-01-15
L0000886,U003720,纸尿裤,露安适,3,1,2018-09-15
L0000887,U002849,纸尿裤,帮宝适,8,1,2018-09-15
L0000888,U002751,纸尿裤,好奇,3,1,2021-05-15
L0000889,U002935,纸尿裤,露安适,9,0,
L0000890,U002722,纸尿裤,露安适,7,1,2018-11-15
L0000891,U000036,纸尿裤,露安适,6,0,
L0000892,U004588,纸尿裤,花王,10,1,2019-09-15
L0000893,U002557,纸尿裤,大王,6,1,2022-10-15
L0000894,U003225,纸尿裤,露安适,14,0,
L0000895,U000705,纸尿裤,花王,3,0,
L0000896,U003479,纸尿裤,露安适,5,0,
L0000897,U003184,纸尿裤,妈咪宝贝,5,0,
L0000898,U002349,纸尿裤,露安适,6,1,2024-05-15
L0000899,U003532,纸尿裤,露安适,4,1,2020-10-15
L0000900,U003901,纸尿裤,大王,14,0,
L0000901,U000075,纸尿裤,好奇,9,0,
L0000902,U004250,纸尿裤,好奇,6,1,2022-05-15
L0000903,U004541,纸尿裤,帮宝适,4,1,2023-06-15
L0000904,U002744,纸尿裤,帮宝适,4,1,2024-05-15
L0000905,U000856,纸尿裤,露安适,3,0,
L0000906,U003908,纸尿裤,好奇,28,1,2021-09-15
L0000907,U002426,纸尿裤,大王,6,0,
L0000908,U001993,纸尿裤,好奇,9,1,2020-09-15
L0000909,U003173,纸尿裤,好奇,2,1,2021-03-15
L0000910,U002035,纸尿裤,露安适,9,1,2021-02-15
L0000911,U000316,纸尿裤,露安适,17,1,2024-06-15
L0000912,U004993,纸尿裤,花王,5,1,2023-01-15
L0000913,U002821,纸尿裤,大王,3,1,2021-12-15
L0000914,U004393,纸尿裤,好奇,9,0,
L0000915,U004601,纸尿裤,露安适,6,0,
L0000916,U001414,纸尿裤,帮宝适,11,1,2023-01-15
L0000917,U005353,纸尿裤,大王,4,1,2019-03-15
L0000918,U003016,纸尿裤,露安适,7,1,2023-12-15
L0000919,U002075,纸尿裤,露安适,12,0,
L0000920,U004465,纸尿裤,好奇,15,1,2018-06-15
L0000921,U005363,纸尿裤,帮宝适,3,1,2022-03-15
L0000922,U002930,纸尿裤,大王,11,1,2023-08-15
L0000923,U001916,纸尿裤,妈咪宝贝,5,0,
L0000924,U004986,纸尿裤,露安适,1,1,2024-11-15
L0000925,U001170,纸尿裤,露安适,36,0,
L0000926,U003506,纸尿裤,帮宝适,5,1,2020-09-15
L0000927,U001906,纸尿裤,花王,3,0,
L0000928,U005001,纸尿裤,妈咪宝贝,4,1,2024-09-15
L0000929,U000639,纸尿裤,露安适,5,0,
L0000930,U002583,纸尿裤,露安适,10,1,2020-01-15
L0000931,U005090,纸尿裤,花王,12,0,
L0000932,U002309,纸尿裤,妈咪宝贝,2,0,
L0000933,U004032,纸尿裤,帮宝适,2,1,2024-09-15
L0000934,U005821,纸尿裤,妈咪宝贝,7,1,2018-07-15
L0000935,U005686,纸尿裤,妈咪宝贝,19,0,
L0000936,U002668,纸尿裤,花王,4,1,2023-05-15
L0000937,U005753,纸尿裤,好奇,36,1,2019-04-15
L0000938,U005116,纸尿裤,大王,6,0,
L0000939,U001066,纸尿裤,妈咪宝贝,7,0,
L0000940,U000534,纸尿裤,花王,13,1,2020-10-15
L0000941,U000344,纸尿裤,花王,18,1,2021-10-15
L0000942,U002117,纸尿裤,好奇,14,0,
L0000943,U004798,纸尿裤,露安适,18,0,
L0000944,U003771,纸尿裤,帮宝适,15,1,2018-12-15
L0000945,U004402,纸尿裤,帮宝适,7,1,2022-06-15
L0000946,U003700,纸尿裤,帮宝适,8,1,2022-06-15
L0000947,U005799,纸尿裤,帮宝适,7,0,
L0000948,U003873,纸尿裤,好奇,7,0,
L0000949,U004454,纸尿裤,好奇,4,0,
L0000950,U004119,纸尿裤,好奇,5,0,
L0000951,U005082,纸尿裤,好奇,19,1,2018-12-15
L0000952,U001880,纸尿裤,妈咪宝贝,3,1,2023-06-15
L0000953,U005729,纸尿裤,露安适,4,0,
L0000954,U001467,纸尿裤,妈咪宝贝,7,1,2020-11-15
L0000955,U003104,纸尿裤,花王,3,1,2022-04-15
L0000956,U002283,纸尿裤,大王,19,1,2024-12-15
L0000957,U000208,纸尿裤,花王,4,0,
L0000958,U004208,纸尿裤,露安适,14,1,2023-12-15
L0000959,U004022,纸尿裤,花王,23,0,
L0000960,U005479,纸尿裤,帮宝适,10,0,
L0000961,U001771,纸尿裤,好奇,4,0,
L0000962,U004943,纸尿裤,妈咪宝贝,9,0,
L0000963,U005849,纸尿裤,妈咪宝贝,9,0,
L0000964,U001745,纸尿裤,妈咪宝贝,5,0,
